vx_kms,vy_kms,vz_kms,psd_s3_m6,status,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
70.0,120.0,-40.0,0.0,4,-10343.02662517925,-10319.933793795986,-23.092826693337404,-10342.969242062181,-0.05738311706772947
80.0,120.0,-40.0,0.0,4,-10401.467850579684,-10377.74915486325,-23.71871969649541,-10401.278729004283,-0.18912157540034968
90.0,120.0,-40.0,0.0,4,-10440.251115156956,-10415.607331339992,-24.643792627868123,-10440.17831307943,-0.07280207752592105
100.0,120.0,-40.0,0.0,4,-10474.546848200649,-10448.909612208141,-25.637258551643892,-10474.55899950066,0.012151300010373234
110.0,120.0,-40.0,0.0,4,-10493.743188945664,-10466.458269306453,-27.284885559898733,-10493.720072575623,-0.02311637004095246
120.0,120.0,-40.0,0.0,4,-10504.461420340367,-10475.867951320317,-28.59346439523982,-10504.473032517764,0.011612177397182677
130.0,120.0,-40.0,0.0,4,-10511.985679546522,-10481.490489636759,-30.495227140889877,-10512.008160349029,0.022480802506834152
140.0,120.0,-40.0,0.0,4,-10509.039834422614,-10477.302373911338,-31.737538191774963,-10509.04621684254,0.006382419926012517
150.0,120.0,-40.0,0.0,4,-10497.54631263978,-10464.761739387282,-32.78459578767493,-10497.576492150709,0.0301795109280647
160.0,120.0,-40.0,0.0,4,-10471.668641957089,-10437.605356249373,-34.06323227289966,-10471.678356321669,0.009714364579849644
170.0,120.0,-40.0,0.0,4,-10435.434704851872,-10400.334736325367,-35.09997372829958,-10435.448697047364,0.013992195492392057
180.0,120.0,-40.0,0.0,4,-10409.40322159101,-10373.251362409175,-36.15189779230299,-10409.40644963234,0.003228041330658016
190.0,120.0,-40.0,0.0,4,-10365.029690886126,-10328.149275719185,-36.880443679158674,-10365.044594934274,0.014904048148309812
200.0,120.0,-40.0,0.0,4,-10308.181896277994,-10270.534848862133,-37.64710708360088,-10308.185421484583,0.0035252065881650196
-200.0,140.0,-40.0,0.0,4,-5819.242820859171,-5801.5486217790085,-17.6942193554771,-5819.198960015432,-0.04386084373891208
-190.0,140.0,-40.0,0.0,4,-5991.699094696584,-5974.037248303651,-17.66185298640047,-5991.635755854417,-0.0633388421674681
-180.0,140.0,-40.0,0.0,4,-6170.0633023038445,-6152.395042889991,-17.66826280807463,-6170.04536458635,-0.01793771749453299
-170.0,140.0,-40.0,0.0,4,-6352.469777367193,-6334.804793387945,-17.66500883803713,-6352.442310470156,-0.027466897036902083
-160.0,140.0,-40.0,0.0,4,-6539.665694547777,-6521.9817998961,-17.683911644882784,-6539.638536141531,-0.027158406245689548
-150.0,140.0,-40.0,0.0,4,-6728.863473240748,-6711.172091902402,-17.69136810639869,-6728.880926342589,0.017453101841056196
-140.0,140.0,-40.0,0.0,4,-6922.414184475408,-6904.64764100233,-17.76653470285789,-6922.464324393481,0.050139918073000445
-130.0,140.0,-40.0,0.0,4,-7117.50931299269,-7099.761424485551,-17.74788047521532,-7117.504541134891,-0.004771857798914425
-120.0,140.0,-40.0,0.0,4,-7313.454376281004,-7295.653214822617,-17.80114622273812,-7313.461455719778,0.007079438773871516
-110.0,140.0,-40.0,0.0,4,-7510.093591967798,-7492.151972487026,-17.941622844015985,-7510.106964921948,0.013372954150327132
-100.0,140.0,-40.0,0.0,4,-7705.034651766022,-7687.066417601943,-17.968266806593537,-7705.113105408471,0.07845364244894881
-90.0,140.0,-40.0,0.0,4,-7897.788600885465,-7879.676387149188,-18.112238478651882,-7897.762963123718,-0.025637761747020704
-80.0,140.0,-40.0,0.0,4,-8088.800673876444,-8070.468754558164,-18.33193139091492,-8088.773267089221,-0.027406787223299034
-70.0,140.0,-40.0,0.0,4,-8274.416123935456,-8255.785219921281,-18.63090440911886,-8274.456146475393,0.04002253993712657
-60.0,140.0,-40.0,0.0,4,-8456.197560694365,-8437.389938627155,-18.807609350129052,-8456.202144697223,0.004584002857882297
-50.0,140.0,-40.0,0.0,4,-8632.201063073317,-8613.32841781124,-18.872640597116785,-8632.240783591902,0.039720518585454556
-40.0,140.0,-40.0,0.0,4,-8800.434106039764,-8781.280831636786,-19.15327316280119,-8800.362112733055,-0.07199330670846393
-30.0,140.0,-40.0,0.0,4,-8960.419570772829,-8941.125457453165,-19.294112441917658,-8960.436910386283,0.01733961345416901
-20.0,140.0,-40.0,0.0,4,-9113.664984401928,-9094.33152490427,-19.333483487799757,-9113.681636935102,0.016652533173328266
-10.0,140.0,-40.0,0.0,4,-9254.24442756754,-9234.663214240558,-19.58121626138902,-9254.263287734844,0.01886016730350093
0.0,140.0,-40.0,0.0,4,-9387.568828270172,-9367.871373204021,-19.697478430685177,-9387.542513323215,-0.02631494695742731
10.0,140.0,-40.0,0.0,4,-9516.769247509821,-9496.704467025918,-20.06475517225894,-9516.79231150257,0.0230639927485754
20.0,140.0,-40.0,0.0,4,-9629.246396515735,-9608.859013425357,-20.3873871862079,-9629.343195702775,0.09679918704023294
30.0,140.0,-40.0,0.0,4,-9733.290456776493,-9712.975271293739,-20.315175037558316,-9733.305103535447,0.014646758954768302
40.0,140.0,-40.0,0.0,4,-9824.217607570372,-9803.770340945583,-20.44728658819344,-9824.112833636433,-0.10477393393921375
50.0,140.0,-40.0,0.0,4,-9908.372582009179,-9887.711939049397,-20.660645723967747,-9908.405278324008,0.03269631482908153
60.0,140.0,-40.0,0.0,4,-9985.87341192547,-9964.419178908765,-21.454250047292888,-9985.710371270286,-0.16304065518306743
70.0,140.0,-40.0,0.0,4,-10046.291798175045,-10024.504889519894,-21.786903728711046,-10046.470422963284,0.17862478823917627
80.0,140.0,-40.0,0.0,4,-10107.080979859635,-10084.952227996662,-22.128760408702806,-10107.076961128247,-0.004018731387986918
90.0,140.0,-40.0,0.0,4,-10150.604454843147,-10127.621809243888,-22.982667653703313,-10150.575196923886,-0.029257919260999188
100.0,140.0,-40.0,0.0,4,-10183.391025063078,-10159.688198781203,-23.70285020512385,-10183.394785961942,0.003760898864129558
110.0,140.0,-40.0,0.0,4,-10211.454548895257,-10186.14797618823,-25.306589230383747,-10211.457078656835,0.002529761577534373
120.0,140.0,-40.0,0.0,4,-10224.477268719262,-10197.516647360499,-26.960642260355467,-10224.48773695366,0.010468234399013454
130.0,140.0,-40.0,0.0,4,-10234.587355331862,-10206.214855198708,-28.372474140798,-10234.602381048817,0.015025716955278767
140.0,140.0,-40.0,0.0,4,-10235.710596323956,-10205.410467403328,-30.300123173702143,-10235.7344648784,0.023868554444561596
150.0,140.0,-40.0,0.0,4,-10226.552076260698,-10194.617024638055,-31.935098950084747,-10226.531792761554,-0.020283499143260997
160.0,140.0,-40.0,0.0,4,-10212.27852469079,-10179.316284034334,-32.96224095298893,-10212.30212251303,0.023597822240844835
170.0,140.0,-40.0,0.0,4,-10185.249825429282,-10150.909231234955,-34.34055684968162,-10185.261296763096,0.01147133381346066
180.0,140.0,-40.0,0.0,4,-10149.764914110923,-10113.986015292934,-35.77890148741588,-10149.76582407877,0.0009099678463826422
190.0,140.0,-40.0,0.0,4,-10121.17776264738,-10084.597011739565,-36.58080609232028,-10121.198793356227,0.021030708847320057
200.0,140.0,-40.0,0.0,4,-10084.285953033006,-10047.106906669736,-37.17906069420107,-10084.293709559048,0.007756526041703182
-200.0,160.0,-40.0,0.0,4,-5717.857228058258,-5700.972135156983,-16.885104533353534,-5717.862098439805,0.004870381546425051
-190.0,160.0,-40.0,0.0,4,-5880.845261256456,-5863.969454548538,-16.875823439261925,-5880.945423467999,0.10016221154273808
-180.0,160.0,-40.0,0.0,4,-6047.1424135436655,-6030.246768268106,-16.895648214874363,-6047.188497652339,0.046084108673312585
-170.0,160.0,-40.0,0.0,4,-6219.621277966005,-6202.6204818957085,-17.000793105359048,-6219.615386891615,-0.005891074390092399
-160.0,160.0,-40.0,0.0,4,-6394.606162737215,-6377.517443078641,-17.088710349422556,-6394.512879244977,-0.09328349223778787
-150.0,160.0,-40.0,0.0,4,-6574.585475918624,-6557.318412087816,-17.26704049322838,-6574.62186748529,0.03639156666577037
-140.0,160.0,-40.0,0.0,4,-6756.268199350859,-6738.875708555167,-17.392472872955302,-6756.2636257621225,-0.00457358873609337
-130.0,160.0,-40.0,0.0,4,-6938.835640104271,-6921.1606669448265,-17.674976733155315,-6938.805597065041,-0.03004303922989493
-120.0,160.0,-40.0,0.0,4,-7123.840640558492,-7106.0639868881835,-17.776670732106048,-7123.845211843247,0.004571284755002125
-110.0,160.0,-40.0,0.0,4,-7306.965701850427,-7289.04964927347,-17.916049188784815,-7306.956323704427,-0.009378146000017296
-100.0,160.0,-40.0,0.0,4,-7490.708805742141,-7472.575245660764,-18.13354155806741,-7490.753369170854,0.04456342871344532
-90.0,160.0,-40.0,0.0,4,-7673.3877979405825,-7654.950639190277,-18.437165146386985,-7673.468291229216,0.08049328863398841
-80.0,160.0,-40.0,0.0,4,-7852.102441999186,-7833.700653941684,-18.40178975974428,-7852.172555850001,0.07011385081477783
-70.0,160.0,-40.0,0.0,4,-8026.772220166922,-8008.323981435486,-18.448239615786026,-8026.853085579188,0.08086541226566624
-60.0,160.0,-40.0,0.0,4,-8198.818777584096,-8180.26126638534,-18.55751584583473,-8198.802846096267,-0.015931487829220714
-50.0,160.0,-40.0,0.0,4,-8361.9385741712,-8343.25460995345,-18.6839718574373,-8361.958533283678,0.019959112478318275
-40.0,160.0,-40.0,0.0,4,-8521.34531974734,-8502.469416151584,-18.875906514848896,-8521.349374925881,0.004055178540511406
-30.0,160.0,-40.0,0.0,4,-8676.395742272172,-8657.476413242219,-18.919326738142907,-8676.404581464103,0.008839191930746892
-20.0,160.0,-40.0,0.0,4,-8818.529334353158,-8799.452301163205,-19.077041361288774,-8818.546205199173,0.016870846015081042
-10.0,160.0,-40.0,0.0,4,-8954.771827024799,-8935.587306230549,-19.184525916848425,-8954.745839476407,-0.025987548391640303
0.0,160.0,-40.0,0.0,4,-9087.645350925799,-9068.520864609845,-19.1245124250931,-9087.61925272458,-0.026098201218701433
10.0,160.0,-40.0,0.0,4,-9204.772473052604,-9185.643810243406,-19.128683894930923,-9204.615133489877,-0.15733956272742944
20.0,160.0,-40.0,0.0,4,-9314.632948295668,-9295.371101449704,-19.261853711998988,-9314.768275755545,0.13532745987686212
30.0,160.0,-40.0,0.0,4,-9421.92087336325,-9402.192545517639,-19.728336790567184,-9421.904039583107,-0.016833780142405885
40.0,160.0,-40.0,0.0,4,-9513.007309948267,-9493.123354783607,-19.883940949660747,-9512.987501304176,-0.01980864409051719
50.0,160.0,-40.0,0.0,4,-9595.373621555877,-9575.632497962433,-19.741098434549126,-9595.413162497578,0.03954094170148892
60.0,160.0,-40.0,0.0,4,-9667.58931671445,-9647.312076021004,-20.27723824242441,-9667.710417642822,0.12110092837247066
70.0,160.0,-40.0,0.0,4,-9730.395398732831,-9709.752536949934,-20.642837947022752,-9730.399769398156,0.0043706653250410454
80.0,160.0,-40.0,0.0,4,-9792.761450624648,-9772.040569748595,-20.720890436384494,-9792.799456493172,0.0380058685241238
90.0,160.0,-40.0,0.0,4,-9837.401578411356,-9816.003373911857,-21.398173487254567,-9837.402378917694,0.0008005063373275334
100.0,160.0,-40.0,0.0,4,-9872.467384382773,-9850.115453071716,-22.35195344082037,-9872.479780617452,0.012396234678817564
110.0,160.0,-40.0,0.0,4,-9910.85313938354,-9887.489419918576,-23.363740230973644,-9910.86004580825,0.006906424709086423
120.0,160.0,-40.0,0.0,4,-9928.284836739513,-9903.724003304127,-24.560854737492335,-9928.291780316835,0.0069435773220902774
130.0,160.0,-40.0,0.0,4,-9933.924965799797,-9907.789629276995,-26.13533871669948,-9933.928151251168,0.0031854513708822196
140.0,160.0,-40.0,0.0,4,-9947.395058959653,-9919.483189830806,-27.91183232238886,-9947.419500539503,0.024441579849735717
150.0,160.0,-40.0,0.0,4,-9946.062762398158,-9916.26880343285,-29.793953187785945,-9946.061513221613,-0.001249176544661168
160.0,160.0,-40.0,0.0,4,-9936.959766444226,-9905.354916772614,-31.604866696142526,-9936.949107873708,-0.010658570517989574
170.0,160.0,-40.0,0.0,4,-9922.101738286492,-9889.58623389874,-32.515473249069686,-9922.103780299494,0.0020420130022102967
180.0,160.0,-40.0,0.0,4,-9897.330743443974,-9863.211107803867,-34.119585184782814,-9897.317123414701,-0.013620029272715328
190.0,160.0,-40.0,0.0,4,-9864.339186695206,-9828.794268918664,-35.5449019826609,-9864.394812004191,0.05562530898532714
200.0,160.0,-40.0,0.0,4,-9825.71113021454,-9789.00015892531,-36.7109966241675,-9825.659095875666,-0.05203433887436404
-200.0,180.0,-40.0,0.0,4,-5611.4742373600375,-5595.130044866944,-16.344202431984957,-5611.469098910242,-0.005138449795595079
-190.0,180.0,-40.0,0.0,4,-5762.982241466156,-5746.596838077827,-16.385417656670132,-5763.0827787966855,0.10053733052973257
-180.0,180.0,-40.0,0.0,4,-5920.102403615941,-5903.728497395151,-16.373907176790276,-5920.043372046197,-0.0590315697436381
-170.0,180.0,-40.0,0.0,4,-6080.768842100843,-6064.303089164552,-16.465737795923328,-6080.7735380730865,0.0046959722430983675
-160.0,180.0,-40.0,0.0,4,-6246.394694431655,-6229.897213941575,-16.497465142674518,-6246.437406958221,0.04271252656599245
-150.0,180.0,-40.0,0.0,4,-6412.375559618686,-6395.747227388398,-16.62832799639699,-6412.371151136071,-0.00440848261496285
-140.0,180.0,-40.0,0.0,4,-6583.811935688679,-6567.06207135047,-16.74986943239411,-6583.845870168262,0.03393447958296747
-130.0,180.0,-40.0,0.0,4,-6754.387267297217,-6737.512743451819,-16.87451437754009,-6754.334758738344,-0.05250855887243233
-120.0,180.0,-40.0,0.0,4,-6927.048432900759,-6909.918946472366,-17.12947916560362,-6927.127449933619,0.07901703286006523
-110.0,180.0,-40.0,0.0,4,-7101.067239780881,-7083.801478027861,-17.265759847859638,-7101.122581336178,0.055341555296763545
-100.0,180.0,-40.0,0.0,4,-7270.432838425521,-7253.061232351644,-17.371606219608363,-7270.434708258622,0.001869833100499818
-90.0,180.0,-40.0,0.0,4,-7439.312753979987,-7421.706858425149,-17.60589509631199,-7439.293096893374,-0.01965708661282406
-80.0,180.0,-40.0,0.0,4,-7608.711404920279,-7590.917746442938,-17.79366124445834,-7608.711965548847,0.0005606285676549305
-70.0,180.0,-40.0,0.0,4,-7774.443809103081,-7756.496404283972,-17.947406177017015,-7774.488694892125,0.044885789044201374
-60.0,180.0,-40.0,0.0,4,-7932.916454913634,-7915.021931113232,-17.89449509773231,-7932.920179427269,0.003724513635461335
-50.0,180.0,-40.0,0.0,4,-8086.984873819151,-8069.045001985163,-17.939843841232445,-8087.006508036561,0.021634217409882694
-40.0,180.0,-40.0,0.0,4,-8238.574272512684,-8220.578261190896,-17.995977572215853,-8238.558509992352,-0.015762520331918495
-30.0,180.0,-40.0,0.0,4,-8378.95755832492,-8360.818040809878,-18.139491050272063,-8379.008362899252,0.050804574331777985
-20.0,180.0,-40.0,0.0,4,-8516.117132713478,-8497.765357044373,-18.35176190583785,-8515.990532772974,-0.12659994050409296
-10.0,180.0,-40.0,0.0,4,-8650.049403974626,-8631.78458934873,-18.264826385860825,-8650.060496995151,0.011093020524640451
0.0,180.0,-40.0,0.0,4,-8770.322381256576,-8751.81237693064,-18.509998132641257,-8770.339085718204,0.01670446162825101
10.0,180.0,-40.0,0.0,4,-8885.593895167776,-8866.922035133783,-18.671884132489367,-8885.612164353419,0.0182691856425663
20.0,180.0,-40.0,0.0,4,-8996.588931603615,-8978.145594616506,-18.443329055384986,-8996.589289752501,0.0003581488854251802
30.0,180.0,-40.0,0.0,4,-9092.331700790699,-9073.62724810113,-18.704426164330048,-9092.427090470492,0.09538967979278823
40.0,180.0,-40.0,0.0,4,-9183.015894026266,-9164.075196007792,-18.940696058974126,-9182.962486552087,-0.05340747417903913
50.0,180.0,-40.0,0.0,4,-9270.660540858391,-9251.978900747155,-18.681631811897077,-9270.67650029541,0.01595943701977376
60.0,180.0,-40.0,0.0,4,-9340.805351849225,-9321.804706078448,-19.000635807701734,-9340.81399148539,0.008639636163934483
70.0,180.0,-40.0,0.0,4,-9405.643686564059,-9386.16291624358,-19.480761560434676,-9405.651766517465,0.008079953406195273
80.0,180.0,-40.0,0.0,4,-9470.189791063014,-9450.742542736092,-19.447258074643635,-9470.19295124332,0.0031601803057128564
90.0,180.0,-40.0,0.0,4,-9517.020768694862,-9496.870863518876,-20.149895639927383,-9517.015284825515,-0.005483869346790016
100.0,180.0,-40.0,0.0,4,-9558.282742855177,-9537.167183079295,-21.11555174856043,-9558.305358337742,0.022615482565015554
110.0,180.0,-40.0,0.0,4,-9596.037311296366,-9574.612234747992,-21.425088297746946,-9596.033822296504,-0.0034889998623839347
120.0,180.0,-40.0,0.0,4,-9622.347466336976,-9599.599640048207,-22.747873805808084,-9622.364856442422,0.01739010544588382
130.0,180.0,-40.0,0.0,4,-9639.745814085336,-9615.740799037649,-24.00503672910369,-9639.77028840625,0.024474320913213887
140.0,180.0,-40.0,0.0,4,-9642.179297281904,-9617.193434424464,-24.985851297830138,-9642.168974843475,-0.010322438429284375
150.0,180.0,-40.0,0.0,4,-9652.595376467636,-9625.624610465029,-26.970759779325338,-9652.607890720994,0.012514253357949201
160.0,180.0,-40.0,0.0,4,-9646.37143999463,-9617.64128760218,-28.730100892009613,-9646.454353933541,0.08291393891158805
170.0,180.0,-40.0,0.0,4,-9632.905987796816,-9602.128390550364,-30.77760186538624,-9633.000780099963,0.09479230314718734
180.0,180.0,-40.0,0.0,4,-9615.217205661618,-9583.299925446932,-31.91731302522669,-9615.326563832914,0.10935817129575298
190.0,180.0,-40.0,0.0,4,-9592.633535332845,-9558.892909165661,-33.740610297824304,-9592.741930188873,0.10839485602809873
200.0,180.0,-40.0,0.0,4,-9556.7146551126,-9521.564057917618,-35.15057380347072,-9556.684389105341,-0.030266007259342587
-200.0,200.0,-40.0,0.0,4,-5504.926977340338,-5488.68537959786,-16.241595812304382,-5504.920273872431,-0.006703467907755112
-190.0,200.0,-40.0,0.0,4,-5646.3178140549235,-5630.093276830863,-16.22452150067665,-5646.199399794945,-0.11841425997863553
-180.0,200.0,-40.0,0.0,4,-5793.454845036942,-5777.211782353783,-16.24304551254159,-5793.5039952517845,0.049150214842484274
-170.0,200.0,-40.0,0.0,4,-5941.506127799489,-5925.272551104883,-16.233559543214273,-5941.480123551136,-0.026004248353274306
-160.0,200.0,-40.0,0.0,4,-6095.80133153704,-6079.499997921951,-16.301326088345057,-6095.834931067347,0.03359953030667384
-150.0,200.0,-40.0,0.0,4,-6250.411670096643,-6234.091455216066,-16.320205629220908,-6250.413426051993,0.0017559553498358582
-140.0,200.0,-40.0,0.0,4,-6408.904753398696,-6392.426931799562,-16.477819878332326,-6408.99329972227,0.08854632357451919
-130.0,200.0,-40.0,0.0,4,-6568.72869991367,-6552.266864701413,-16.461842844072823,-6568.719582117951,-0.009117795719248534
-120.0,200.0,-40.0,0.0,4,-6726.017065580894,-6709.469882355087,-16.547188701514667,-6726.005221571165,-0.011844009729429672
-110.0,200.0,-40.0,0.0,4,-6888.276950225657,-6871.491757704004,-16.785177117373138,-6888.26196959773,-0.014980627926888701
-100.0,200.0,-40.0,0.0,4,-7047.491078476521,-7030.725498448061,-16.76557136636029,-7047.530671329254,0.03959285273322166
-90.0,200.0,-40.0,0.0,4,-7205.459357267072,-7188.589094296179,-16.870255737683625,-7205.4695885761885,0.010231309116534248
-80.0,200.0,-40.0,0.0,4,-7360.8087990546765,-7343.593370345845,-17.21542323283077,-7360.785270089498,-0.023528965178229555
-70.0,200.0,-40.0,0.0,4,-7516.915457048661,-7499.645565627873,-17.269875961005184,-7516.880721070484,-0.03473597817719565
-60.0,200.0,-40.0,0.0,4,-7666.261582133703,-7649.054205396566,-17.20735760430789,-7666.224463493594,-0.03711864010892896
-50.0,200.0,-40.0,0.0,4,-7812.795076953848,-7795.570077834072,-17.22500166192071,-7812.8711830191605,0.07610606531216035
-40.0,200.0,-40.0,0.0,4,-7949.725863529124,-7932.401763331783,-17.324083613980115,-7949.751929390724,0.026065861600727658
-30.0,200.0,-40.0,0.0,4,-8086.20639509055,-8068.542649580423,-17.66373545292073,-8086.206681328449,0.00028623789876291994
-20.0,200.0,-40.0,0.0,4,-8220.057564471223,-8202.46079821897,-17.59677413021097,-8220.043907760946,-0.013656710276336526
